	Kingdom	Phylum	Class	Order	Family	Genus	Species	ASV
new_taxa..2...i..1.7..21833	100	100	100	100	100	100	100	ASV_21835
new_taxa..2...i..1.7..21834	100	98	97	97	97	96	96	ASV_21836
new_taxa..2...i..1.7..21835	100	98	98	98	98	98	98	ASV_21837
new_taxa..2...i..1.7..21836	100	100	100	90	81	58	58	ASV_21838
new_taxa..2...i..1.7..21837	100	43	43	43	43	43	43	ASV_21839
new_taxa..2...i..1.7..21838	100	100	100	100	98	94	94	ASV_21840
new_taxa..2...i..1.7..21839	100	100	100	100	100	48	43	ASV_21841
new_taxa..2...i..1.7..21840	99	99	98	98	98	98	98	ASV_21842
new_taxa..2...i..1.7..21841	100	100	100	100	100	100	100	ASV_21843
new_taxa..2...i..1.7..21842	100	100	100	100	100	100	100	ASV_21844
new_taxa..2...i..1.7..21843	100	98	96	96	96	96	96	ASV_21845
new_taxa..2...i..1.7..21844	100	100	100	100	100	100	100	ASV_21846
new_taxa..2...i..1.7..21845	100	100	100	100	100	89	60	ASV_21847
new_taxa..2...i..1.7..21846	100	100	100	100	100	100	89	ASV_21848
new_taxa..2...i..1.7..21847	100	85	85	85	85	85	85	ASV_21849
new_taxa..2...i..1.7..21848	100	100	100	100	100	100	98	ASV_21850
new_taxa..2...i..1.7..21849	100	100	100	100	100	100	100	ASV_21851
new_taxa..2...i..1.7..21850	100	100	100	100	100	74	63	ASV_21852
new_taxa..2...i..1.7..21851	100	100	100	100	94	94	94	ASV_21853
new_taxa..2...i..1.7..21852	100	100	100	98	98	97	97	ASV_21854
new_taxa..2...i..1.7..21853	99	95	95	76	72	42	41	ASV_21855
new_taxa..2...i..1.7..21854	100	99	91	91	91	91	91	ASV_21856
new_taxa..2...i..1.7..21855	100	100	100	100	100	100	100	ASV_21857
new_taxa..2...i..1.7..21856	100	100	100	100	100	100	53	ASV_21858
new_taxa..2...i..1.7..21857	100	85	85	85	82	60	60	ASV_21859
new_taxa..2...i..1.7..21858	100	100	100	100	100	92	92	ASV_21860
new_taxa..2...i..1.7..21859	100	92	92	92	92	79	71	ASV_21861
new_taxa..2...i..1.7..21860	100	100	100	100	100	100	65	ASV_21862
new_taxa..2...i..1.7..21861	100	100	99	99	99	99	99	ASV_21863
new_taxa..2...i..1.7..21862	97	67	55	54	51	51	51	ASV_21864
new_taxa..2...i..1.7..21863	100	100	100	100	100	100	71	ASV_21865
new_taxa..2...i..1.7..21864	100	100	100	100	100	100	100	ASV_21866
new_taxa..2...i..1.7..21865	100	99	99	99	99	99	99	ASV_21867
new_taxa..2...i..1.7..21866	99	63	60	59	59	59	59	ASV_21868
new_taxa..2...i..1.7..21867	100	99	98	98	98	98	98	ASV_21869
new_taxa..2...i..1.7..21868	100	100	100	100	100	100	100	ASV_21870
new_taxa..2...i..1.7..21869	99	97	96	96	96	96	96	ASV_21871
new_taxa..2...i..1.7..21870	100	100	100	100	100	100	100	ASV_21872
new_taxa..2...i..1.7..21871	100	98	28	28	23	23	23	ASV_21873
new_taxa..2...i..1.7..21872	100	98	98	98	98	98	98	ASV_21874
new_taxa..2...i..1.7..21873	100	78	74	66	66	66	66	ASV_21875
new_taxa..2...i..1.7..21874	100	89	88	53	53	53	53	ASV_21876
new_taxa..2...i..1.7..21875	100	100	100	100	100	100	41	ASV_21877
new_taxa..2...i..1.7..21876	100	100	100	100	86	86	86	ASV_21878
new_taxa..2...i..1.7..21877	100	95	95	95	94	66	66	ASV_21879
new_taxa..2...i..1.7..21878	100	99	98	97	97	97	97	ASV_21880
new_taxa..2...i..1.7..21879	100	63	63	58	58	58	58	ASV_21881
new_taxa..2...i..1.7..21880	100	100	99	99	97	61	61	ASV_21882
new_taxa..2...i..1.7..21881	100	84	84	84	84	65	63	ASV_21883
new_taxa..2...i..1.7..21882	100	6	6	6	6	6	1	ASV_21884
new_taxa..2...i..1.7..21883	100	98	98	98	88	88	87	ASV_21885
new_taxa..2...i..1.7..21884	100	100	100	99	99	99	95	ASV_21886
new_taxa..2...i..1.7..21885	100	90	89	89	89	89	89	ASV_21887
new_taxa..2...i..1.7..21886	100	100	96	85	65	54	42	ASV_21888
new_taxa..2...i..1.7..21887	100	62	62	48	14	14	14	ASV_21889
new_taxa..2...i..1.7..21888	100	79	78	78	78	78	78	ASV_21890
new_taxa..2...i..1.7..21889	100	100	100	100	100	100	99	ASV_21891
new_taxa..2...i..1.7..21890	100	100	100	100	100	95	95	ASV_21892
new_taxa..2...i..1.7..21891	100	100	99	99	99	99	99	ASV_21893
new_taxa..2...i..1.7..21892	100	100	100	100	100	100	100	ASV_21894
new_taxa..2...i..1.7..21893	100	100	100	100	100	65	65	ASV_21895
new_taxa..2...i..1.7..21894	100	90	86	86	86	86	86	ASV_21896
new_taxa..2...i..1.7..21895	100	100	100	100	100	100	56	ASV_21897
new_taxa..2...i..1.7..21896	100	100	100	100	86	86	35	ASV_21898
new_taxa..2...i..1.7..21897	98	58	40	15	15	6	6	ASV_21899
new_taxa..2...i..1.7..21898	100	93	92	88	87	70	70	ASV_21900
new_taxa..2...i..1.7..21899	100	100	100	100	100	100	100	ASV_21901
new_taxa..2...i..1.7..21900	100	100	100	100	100	100	100	ASV_21902
new_taxa..2...i..1.7..21901	100	100	100	100	97	77	77	ASV_21903
new_taxa..2...i..1.7..21902	100	100	100	100	100	100	100	ASV_21904
new_taxa..2...i..1.7..21903	100	100	100	100	100	92	92	ASV_21905
new_taxa..2...i..1.7..21904	100	99	98	97	97	94	94	ASV_21906
new_taxa..2...i..1.7..21905	100	91	89	89	89	89	89	ASV_21907
new_taxa..2...i..1.7..21906	100	100	100	100	100	100	100	ASV_21908
new_taxa..2...i..1.7..21907	100	100	100	100	100	100	73	ASV_21909
new_taxa..2...i..1.7..21908	100	100	100	100	100	100	100	ASV_21910
new_taxa..2...i..1.7..21909	100	100	100	100	100	100	78	ASV_21911
new_taxa..2...i..1.7..21910	100	100	100	100	98	50	50	ASV_21912
new_taxa..2...i..1.7..21911	100	100	100	100	100	100	100	ASV_21913
new_taxa..2...i..1.7..21912	100	100	100	100	100	100	77	ASV_21914
new_taxa..2...i..1.7..21913	100	100	99	98	98	98	98	ASV_21915
new_taxa..2...i..1.7..21914	100	97	97	97	97	97	97	ASV_21916
new_taxa..2...i..1.7..21915	100	79	78	44	44	44	44	ASV_21917
new_taxa..2...i..1.7..21916	100	100	100	99	99	96	96	ASV_21918
new_taxa..2...i..1.7..21917	99	90	89	89	89	89	89	ASV_21919
new_taxa..2...i..1.7..21918	100	100	100	100	100	98	98	ASV_21920
new_taxa..2...i..1.7..21919	100	100	100	100	100	100	100	ASV_21921
new_taxa..2...i..1.7..21920	100	100	100	100	84	84	84	ASV_21922
new_taxa..2...i..1.7..21921	100	99	99	99	99	99	99	ASV_21923
new_taxa..2...i..1.7..21922	100	100	100	100	100	100	93	ASV_21924
new_taxa..2...i..1.7..21923	100	100	100	100	100	100	100	ASV_21925
new_taxa..2...i..1.7..21924	100	100	100	100	100	32	32	ASV_21926
new_taxa..2...i..1.7..21925	100	100	100	100	98	98	98	ASV_21927
new_taxa..2...i..1.7..21926	100	100	100	100	94	94	38	ASV_21928
new_taxa..2...i..1.7..21927	100	100	100	100	98	98	98	ASV_21929
new_taxa..2...i..1.7..21928	100	100	100	100	100	98	98	ASV_21930
new_taxa..2...i..1.7..21929	100	100	100	100	100	100	56	ASV_21931
new_taxa..2...i..1.7..21930	100	98	98	98	98	98	98	ASV_21932
new_taxa..2...i..1.7..21931	100	99	99	99	99	41	18	ASV_21933
new_taxa..2...i..1.7..21932	100	98	98	96	96	96	96	ASV_21934
new_taxa..2...i..1.7..21933	100	100	100	100	100	98	94	ASV_21935
new_taxa..2...i..1.7..21934	100	99	99	99	74	74	73	ASV_21936
new_taxa..2...i..1.7..21935	99	88	82	81	80	57	57	ASV_21937
new_taxa..2...i..1.7..21936	100	100	100	100	99	99	99	ASV_21938
new_taxa..2...i..1.7..21937	100	92	92	28	28	28	28	ASV_21939
new_taxa..2...i..1.7..21938	100	83	81	29	24	24	20	ASV_21940
new_taxa..2...i..1.7..21939	100	100	100	100	100	100	100	ASV_21941
new_taxa..2...i..1.7..21940	100	100	100	100	100	100	100	ASV_21942
new_taxa..2...i..1.7..21941	100	100	100	100	98	82	82	ASV_21943
new_taxa..2...i..1.7..21942	100	100	100	100	100	100	100	ASV_21944
new_taxa..2...i..1.7..21943	100	100	100	100	93	92	92	ASV_21945
new_taxa..2...i..1.7..21944	100	92	84	27	27	27	27	ASV_21946
new_taxa..2...i..1.7..21945	100	78	75	75	75	75	75	ASV_21947
new_taxa..2...i..1.7..21946	100	84	84	84	84	17	17	ASV_21948
new_taxa..2...i..1.7..21947	100	100	100	100	100	100	100	ASV_21949
new_taxa..2...i..1.7..21948	100	100	100	100	100	100	64	ASV_21950
new_taxa..2...i..1.7..21949	100	100	100	100	99	98	98	ASV_21951
new_taxa..2...i..1.7..21950	100	100	100	100	100	100	100	ASV_21952
new_taxa..2...i..1.7..21951	100	100	100	98	78	55	55	ASV_21953
new_taxa..2...i..1.7..21952	100	100	100	100	100	100	100	ASV_21954
new_taxa..2...i..1.7..21953	100	97	94	71	71	71	71	ASV_21955
new_taxa..2...i..1.7..21954	100	100	100	100	100	100	71	ASV_21956
new_taxa..2...i..1.7..21955	100	100	100	100	100	100	100	ASV_21957
new_taxa..2...i..1.7..21956	100	96	96	96	96	94	94	ASV_21958
new_taxa..2...i..1.7..21957	100	100	100	100	100	100	100	ASV_21959
new_taxa..2...i..1.7..21958	98	90	70	70	66	66	66	ASV_21960
new_taxa..2...i..1.7..21959	100	100	100	100	100	100	100	ASV_21961
new_taxa..2...i..1.7..21960	100	100	100	97	97	97	97	ASV_21962
new_taxa..2...i..1.7..21961	100	99	99	99	99	31	31	ASV_21963
new_taxa..2...i..1.7..21962	100	100	100	100	100	55	55	ASV_21964
new_taxa..2...i..1.7..21963	100	100	100	100	100	95	95	ASV_21965
new_taxa..2...i..1.7..21964	100	100	100	100	99	99	99	ASV_21966
new_taxa..2...i..1.7..21965	98	67	63	63	63	32	32	ASV_21967
new_taxa..2...i..1.7..21966	100	97	97	97	97	62	62	ASV_21968
new_taxa..2...i..1.7..21967	100	100	100	100	100	100	100	ASV_21969
new_taxa..2...i..1.7..21968	100	99	99	99	98	93	93	ASV_21970
new_taxa..2...i..1.7..21969	100	100	100	100	100	37	17	ASV_21971
new_taxa..2...i..1.7..21970	100	100	100	100	100	100	100	ASV_21972
new_taxa..2...i..1.7..21971	100	100	100	100	100	100	100	ASV_21973
new_taxa..2...i..1.7..21972	98	79	79	79	79	79	79	ASV_21974
new_taxa..2...i..1.7..21973	100	100	100	100	100	88	87	ASV_21975
new_taxa..2...i..1.7..21974	100	57	54	52	52	52	52	ASV_21976
new_taxa..2...i..1.7..21975	100	100	100	100	100	62	62	ASV_21977
new_taxa..2...i..1.7..21976	100	100	100	100	100	87	87	ASV_21978
new_taxa..2...i..1.7..21977	100	98	98	40	36	25	5	ASV_21979
new_taxa..2...i..1.7..21978	100	98	95	64	24	24	24	ASV_21980
new_taxa..2...i..1.7..21979	100	99	99	63	30	29	29	ASV_21981
new_taxa..2...i..1.7..21980	100	100	100	100	99	99	97	ASV_21982
new_taxa..2...i..1.7..21981	100	96	96	83	83	83	83	ASV_21983
new_taxa..2...i..1.7..21982	100	96	96	96	96	96	96	ASV_21984
new_taxa..2...i..1.7..21983	100	100	100	81	39	38	38	ASV_21985
new_taxa..2...i..1.7..21984	100	100	100	100	100	38	38	ASV_21986
new_taxa..2...i..1.7..21985	100	99	99	99	95	95	94	ASV_21987
new_taxa..2...i..1.7..21986	99	31	18	17	16	16	16	ASV_21988
new_taxa..2...i..1.7..21987	100	100	100	99	99	99	99	ASV_21989
new_taxa..2...i..1.7..21988	100	100	100	100	100	100	100	ASV_21990
new_taxa..2...i..1.7..21989	100	100	100	100	97	97	97	ASV_21991
new_taxa..2...i..1.7..21990	100	100	100	100	98	77	52	ASV_21992
new_taxa..2...i..1.7..21991	99	55	54	54	54	34	34	ASV_21993
new_taxa..2...i..1.7..21992	100	100	100	100	100	100	100	ASV_21994
new_taxa..2...i..1.7..21993	100	100	100	100	100	100	100	ASV_21995
new_taxa..2...i..1.7..21994	100	100	100	100	100	100	100	ASV_21996
new_taxa..2...i..1.7..21995	100	100	100	100	100	85	85	ASV_21997
new_taxa..2...i..1.7..21996	100	99	97	97	94	81	81	ASV_21998
new_taxa..2...i..1.7..21997	100	100	100	100	100	100	55	ASV_21999
new_taxa..2...i..1.7..21998	100	100	98	70	70	70	70	ASV_22000
new_taxa..2...i..1.7..21999	100	96	95	95	95	95	95	ASV_22001
new_taxa..2...i..1.7..22000	100	100	100	100	100	77	77	ASV_22002
new_taxa..2...i..1.7..22001	100	99	98	96	96	49	22	ASV_22003
new_taxa..2...i..1.7..22002	100	36	34	33	6	4	1	ASV_22004
new_taxa..2...i..1.7..22003	100	100	100	100	100	100	41	ASV_22005
new_taxa..2...i..1.7..22004	100	100	99	97	83	62	62	ASV_22006
new_taxa..2...i..1.7..22005	100	97	96	96	96	21	21	ASV_22007
new_taxa..2...i..1.7..22006	100	100	100	100	100	100	59	ASV_22008
new_taxa..2...i..1.7..22007	100	100	100	99	97	45	41	ASV_22009
new_taxa..2...i..1.7..22008	100	100	100	100	100	100	100	ASV_22010
new_taxa..2...i..1.7..22009	100	99	99	97	97	97	97	ASV_22011
new_taxa..2...i..1.7..22010	100	100	100	100	100	100	100	ASV_22012
new_taxa..2...i..1.7..22011	100	100	100	100	100	100	100	ASV_22013
new_taxa..2...i..1.7..22012	100	93	92	64	64	64	64	ASV_22014
new_taxa..2...i..1.7..22013	100	100	100	100	100	26	26	ASV_22015
new_taxa..2...i..1.7..22014	100	100	100	100	100	90	90	ASV_22016
new_taxa..2...i..1.7..22015	100	100	100	99	99	99	99	ASV_22017
new_taxa..2...i..1.7..22016	100	100	100	100	100	100	68	ASV_22018
new_taxa..2...i..1.7..22017	100	100	100	100	100	100	100	ASV_22019
new_taxa..2...i..1.7..22018	100	100	100	100	100	100	96	ASV_22020
new_taxa..2...i..1.7..22019	100	100	100	100	100	100	100	ASV_22021
new_taxa..2...i..1.7..22020	100	99	98	98	98	98	98	ASV_22022
new_taxa..2...i..1.7..22021	100	100	100	100	100	99	99	ASV_22023
new_taxa..2...i..1.7..22022	100	100	100	100	59	59	59	ASV_22024
new_taxa..2...i..1.7..22023	100	100	100	98	93	91	91	ASV_22025
new_taxa..2...i..1.7..22024	100	99	99	99	90	66	37	ASV_22026
new_taxa..2...i..1.7..22025	100	100	100	100	100	100	100	ASV_22027
new_taxa..2...i..1.7..22026	100	100	100	100	100	96	96	ASV_22028
new_taxa..2...i..1.7..22027	100	100	100	100	100	100	100	ASV_22029
new_taxa..2...i..1.7..22028	100	100	100	100	100	100	87	ASV_22030
new_taxa..2...i..1.7..22029	100	100	100	100	100	100	100	ASV_22031
new_taxa..2...i..1.7..22030	100	100	100	100	100	100	100	ASV_22032
new_taxa..2...i..1.7..22031	100	100	100	100	99	50	50	ASV_22033
new_taxa..2...i..1.7..22032	100	100	100	100	100	100	100	ASV_22034
new_taxa..2...i..1.7..22033	100	100	100	100	100	100	100	ASV_22035
new_taxa..2...i..1.7..22034	100	93	93	93	93	91	91	ASV_22036
new_taxa..2...i..1.7..22035	100	100	100	93	93	93	93	ASV_22037
new_taxa..2...i..1.7..22036	100	100	100	99	99	99	99	ASV_22038
new_taxa..2...i..1.7..22037	97	73	72	72	72	62	62	ASV_22039
new_taxa..2...i..1.7..22038	100	100	100	100	100	100	100	ASV_22040
new_taxa..2...i..1.7..22039	100	100	100	100	100	100	100	ASV_22041
new_taxa..2...i..1.7..22040	100	97	97	97	97	96	55	ASV_22042
new_taxa..2...i..1.7..22041	100	16	13	13	4	4	4	ASV_22043
new_taxa..2...i..1.7..22042	100	71	68	68	67	47	44	ASV_22044
new_taxa..2...i..1.7..22043	100	100	100	100	100	100	100	ASV_22045
new_taxa..2...i..1.7..22044	100	100	99	99	75	68	68	ASV_22046
new_taxa..2...i..1.7..22045	100	99	99	96	95	77	77	ASV_22047
new_taxa..2...i..1.7..22046	100	78	78	78	77	69	69	ASV_22048
new_taxa..2...i..1.7..22047	100	100	100	100	100	100	100	ASV_22049
new_taxa..2...i..1.7..22048	100	100	100	100	100	100	100	ASV_22050
new_taxa..2...i..1.7..22049	100	100	100	100	100	100	100	ASV_22051
new_taxa..2...i..1.7..22050	100	100	100	100	100	100	100	ASV_22052
new_taxa..2...i..1.7..22051	100	100	100	100	100	100	100	ASV_22053
new_taxa..2...i..1.7..22052	100	100	100	100	100	82	81	ASV_22054
new_taxa..2...i..1.7..22053	100	94	88	30	22	22	7	ASV_22055
new_taxa..2...i..1.7..22054	100	100	100	100	100	100	100	ASV_22056
new_taxa..2...i..1.7..22055	100	96	93	56	53	53	53	ASV_22057
new_taxa..2...i..1.7..22056	100	100	100	100	100	90	90	ASV_22058
new_taxa..2...i..1.7..22057	100	100	100	100	98	95	95	ASV_22059
new_taxa..2...i..1.7..22058	100	90	90	90	88	55	42	ASV_22060
new_taxa..2...i..1.7..22059	100	100	100	100	100	100	100	ASV_22061
new_taxa..2...i..1.7..22060	100	100	100	100	100	100	100	ASV_22062
new_taxa..2...i..1.7..22061	100	100	100	93	93	82	82	ASV_22063
new_taxa..2...i..1.7..22062	100	63	56	55	55	55	55	ASV_22064
new_taxa..2...i..1.7..22063	100	100	100	100	100	100	100	ASV_22065
new_taxa..2...i..1.7..22064	100	99	99	99	99	99	99	ASV_22066
new_taxa..2...i..1.7..22065	100	100	100	100	100	100	100	ASV_22067
new_taxa..2...i..1.7..22066	100	100	100	100	100	95	95	ASV_22068
new_taxa..2...i..1.7..22067	100	100	100	100	100	94	94	ASV_22069
new_taxa..2...i..1.7..22068	100	93	93	93	47	46	46	ASV_22070
new_taxa..2...i..1.7..22069	100	100	100	100	100	91	91	ASV_22071
new_taxa..2...i..1.7..22070	90	30	30	30	30	30	30	ASV_22072
new_taxa..2...i..1.7..22071	100	98	97	97	97	71	71	ASV_22073
new_taxa..2...i..1.7..22072	100	92	92	92	92	92	92	ASV_22074
new_taxa..2...i..1.7..22073	100	96	95	95	43	43	43	ASV_22075
new_taxa..2...i..1.7..22074	100	93	93	93	75	55	55	ASV_22076
new_taxa..2...i..1.7..22075	100	100	100	100	100	100	100	ASV_22077
new_taxa..2...i..1.7..22076	100	100	100	100	100	100	100	ASV_22078
new_taxa..2...i..1.7..22077	100	100	100	100	95	41	39	ASV_22079
new_taxa..2...i..1.7..22078	100	100	100	99	99	96	96	ASV_22080
new_taxa..2...i..1.7..22079	99	75	73	73	73	73	73	ASV_22081
new_taxa..2...i..1.7..22080	100	84	50	42	42	42	42	ASV_22082
new_taxa..2...i..1.7..22081	100	69	15	14	13	2	2	ASV_22083
new_taxa..2...i..1.7..22082	100	83	81	31	31	31	17	ASV_22084
new_taxa..2...i..1.7..22083	100	100	100	100	100	100	70	ASV_22085
new_taxa..2...i..1.7..22084	100	100	100	100	100	30	30	ASV_22086
new_taxa..2...i..1.7..22085	100	100	100	100	100	100	100	ASV_22087
new_taxa..2...i..1.7..22086	100	100	100	100	99	51	51	ASV_22088
new_taxa..2...i..1.7..22087	100	100	100	100	100	100	100	ASV_22089
new_taxa..2...i..1.7..22088	100	65	43	27	14	6	6	ASV_22090
new_taxa..2...i..1.7..22089	100	100	99	90	90	61	61	ASV_22091
new_taxa..2...i..1.7..22090	100	100	100	100	100	100	49	ASV_22092
new_taxa..2...i..1.7..22091	100	100	100	99	99	73	67	ASV_22093
new_taxa..2...i..1.7..22092	100	100	100	100	100	100	100	ASV_22094
new_taxa..2...i..1.7..22093	100	71	70	28	15	8	7	ASV_22095
new_taxa..2...i..1.7..22094	100	97	97	46	44	44	44	ASV_22096
new_taxa..2...i..1.7..22095	100	100	100	52	52	52	52	ASV_22097
new_taxa..2...i..1.7..22096	100	90	88	87	87	74	74	ASV_22098
new_taxa..2...i..1.7..22097	100	98	98	93	93	68	68	ASV_22099
new_taxa..2...i..1.7..22098	100	100	100	100	85	38	38	ASV_22100
new_taxa..2...i..1.7..22099	100	100	100	100	100	100	87	ASV_22101
new_taxa..2...i..1.7..22100	100	100	100	100	100	100	100	ASV_22102
new_taxa..2...i..1.7..22101	100	100	100	91	91	46	27	ASV_22103
new_taxa..2...i..1.7..22102	100	100	100	100	93	93	93	ASV_22104
new_taxa..2...i..1.7..22103	100	99	98	97	93	57	57	ASV_22105
new_taxa..2...i..1.7..22104	100	100	100	94	85	69	69	ASV_22106
new_taxa..2...i..1.7..22105	100	100	100	100	100	97	33	ASV_22107
new_taxa..2...i..1.7..22106	100	100	100	100	100	100	100	ASV_22108
new_taxa..2...i..1.7..22107	100	100	100	98	92	92	92	ASV_22109
new_taxa..2...i..1.7..22108	100	94	93	93	93	76	76	ASV_22110
new_taxa..2...i..1.7..22109	100	100	100	60	60	54	54	ASV_22111
new_taxa..2...i..1.7..22110	100	100	100	95	95	95	95	ASV_22112
new_taxa..2...i..1.7..22111	93	51	43	42	41	41	41	ASV_22113
new_taxa..2...i..1.7..22112	100	100	100	100	100	100	100	ASV_22114
new_taxa..2...i..1.7..22113	100	86	64	43	43	42	42	ASV_22115
new_taxa..2...i..1.7..22114	100	100	100	100	100	100	100	ASV_22116
new_taxa..2...i..1.7..22115	100	100	100	100	100	100	100	ASV_22117
new_taxa..2...i..1.7..22116	100	100	100	100	100	99	99	ASV_22118
new_taxa..2...i..1.7..22117	100	100	100	100	100	100	100	ASV_22119
new_taxa..2...i..1.7..22118	100	100	100	92	87	64	64	ASV_22120
new_taxa..2...i..1.7..22119	100	95	95	81	79	61	61	ASV_22121
new_taxa..2...i..1.7..22120	100	100	100	100	100	84	84	ASV_22122
new_taxa..2...i..1.7..22121	100	92	89	87	87	87	87	ASV_22123
new_taxa..2...i..1.7..22122	100	99	89	71	71	71	71	ASV_22124
new_taxa..2...i..1.7..22123	100	99	96	93	93	78	76	ASV_22125
new_taxa..2...i..1.7..22124	100	99	99	98	98	98	83	ASV_22126
new_taxa..2...i..1.7..22125	100	97	96	96	96	96	96	ASV_22127
new_taxa..2...i..1.7..22126	100	100	100	100	100	100	100	ASV_22128
new_taxa..2...i..1.7..22127	100	99	99	99	99	99	99	ASV_22129
new_taxa..2...i..1.7..22128	100	78	78	78	78	78	78	ASV_22130
new_taxa..2...i..1.7..22129	100	96	96	96	90	90	90	ASV_22131
new_taxa..2...i..1.7..22130	100	100	100	100	100	100	77	ASV_22132
new_taxa..2...i..1.7..22131	100	86	85	81	80	65	65	ASV_22133
new_taxa..2...i..1.7..22132	100	100	100	100	100	97	97	ASV_22134
new_taxa..2...i..1.7..22133	100	100	100	98	65	42	0	ASV_22135
new_taxa..2...i..1.7..22134	100	100	100	97	76	76	73	ASV_22136
new_taxa..2...i..1.7..22135	100	100	100	97	97	94	39	ASV_22137
new_taxa..2...i..1.7..22136	100	99	94	40	40	36	36	ASV_22138
new_taxa..2...i..1.7..22137	100	14	14	14	2	2	2	ASV_22139
new_taxa..2...i..1.7..22138	100	100	82	28	28	28	28	ASV_22140
new_taxa..2...i..1.7..22139	100	100	98	77	77	77	77	ASV_22141
new_taxa..2...i..1.7..22140	100	100	100	100	100	100	100	ASV_22142
new_taxa..2...i..1.7..22141	100	100	100	100	100	96	96	ASV_22143
new_taxa..2...i..1.7..22142	100	84	83	77	43	43	43	ASV_22144
new_taxa..2...i..1.7..22143	100	100	100	100	100	100	100	ASV_22145
new_taxa..2...i..1.7..22144	98	98	98	98	98	98	98	ASV_22146
new_taxa..2...i..1.7..22145	100	100	100	100	100	100	99	ASV_22147
new_taxa..2...i..1.7..22146	100	100	100	100	100	100	85	ASV_22148
new_taxa..2...i..1.7..22147	100	100	100	99	85	57	57	ASV_22149
new_taxa..2...i..1.7..22148	100	96	65	47	47	47	47	ASV_22150
new_taxa..2...i..1.7..22149	100	97	94	74	47	27	24	ASV_22151
new_taxa..2...i..1.7..22150	100	100	100	100	100	100	100	ASV_22152
new_taxa..2...i..1.7..22151	100	100	100	100	100	99	83	ASV_22153
new_taxa..2...i..1.7..22152	100	100	100	63	63	63	63	ASV_22154
new_taxa..2...i..1.7..22153	100	100	100	100	67	67	66	ASV_22155
new_taxa..2...i..1.7..22154	100	47	29	17	17	17	17	ASV_22156
new_taxa..2...i..1.7..22155	100	100	100	100	100	100	100	ASV_22157
new_taxa..2...i..1.7..22156	99	55	47	43	39	39	39	ASV_22158
new_taxa..2...i..1.7..22157	100	99	99	99	99	56	56	ASV_22159
new_taxa..2...i..1.7..22158	100	100	100	99	99	99	99	ASV_22160
new_taxa..2...i..1.7..22159	100	100	100	100	100	98	98	ASV_22161
new_taxa..2...i..1.7..22160	100	100	100	100	100	100	100	ASV_22162
new_taxa..2...i..1.7..22161	99	46	28	26	26	26	26	ASV_22163
new_taxa..2...i..1.7..22162	100	92	91	84	84	56	56	ASV_22164
new_taxa..2...i..1.7..22163	100	100	100	100	100	96	96	ASV_22165
new_taxa..2...i..1.7..22164	100	97	96	72	72	72	72	ASV_22166
new_taxa..2...i..1.7..22165	100	99	95	92	92	27	27	ASV_22167
new_taxa..2...i..1.7..22166	100	100	100	100	99	98	98	ASV_22168
new_taxa..2...i..1.7..22167	100	100	100	100	99	99	42	ASV_22169
new_taxa..2...i..1.7..22168	100	97	97	97	97	97	97	ASV_22170
new_taxa..2...i..1.7..22169	100	98	92	55	34	21	21	ASV_22171
new_taxa..2...i..1.7..22170	100	100	100	95	74	60	49	ASV_22172
new_taxa..2...i..1.7..22171	100	88	84	56	56	29	29	ASV_22173
new_taxa..2...i..1.7..22172	100	98	98	98	98	98	98	ASV_22174
new_taxa..2...i..1.7..22173	100	100	100	100	100	100	100	ASV_22175
new_taxa..2...i..1.7..22174	100	100	100	100	100	100	80	ASV_22176
new_taxa..2...i..1.7..22175	100	96	96	96	96	96	96	ASV_22177
new_taxa..2...i..1.7..22176	100	100	100	100	100	100	100	ASV_22178
new_taxa..2...i..1.7..22177	100	100	100	100	100	100	100	ASV_22179
new_taxa..2...i..1.7..22178	100	100	100	100	100	72	72	ASV_22180
new_taxa..2...i..1.7..22179	100	94	94	94	94	94	94	ASV_22181
new_taxa..2...i..1.7..22180	100	93	92	78	78	78	78	ASV_22182
new_taxa..2...i..1.7..22181	100	100	100	100	99	99	99	ASV_22183
new_taxa..2...i..1.7..22182	100	100	100	100	96	86	86	ASV_22184
new_taxa..2...i..1.7..22183	99	9	9	9	9	9	9	ASV_22185
new_taxa..2...i..1.7..22184	100	100	100	100	100	75	75	ASV_22186
new_taxa..2...i..1.7..22185	100	100	100	100	97	47	47	ASV_22187
new_taxa..2...i..1.7..22186	100	100	100	100	100	100	100	ASV_22188
new_taxa..2...i..1.7..22187	100	79	78	69	69	63	52	ASV_22189
new_taxa..2...i..1.7..22188	100	100	100	99	56	55	55	ASV_22190
new_taxa..2...i..1.7..22189	100	100	100	100	83	83	45	ASV_22191
new_taxa..2...i..1.7..22190	99	99	99	99	99	99	99	ASV_22192
new_taxa..2...i..1.7..22191	100	100	100	100	100	100	100	ASV_22193
new_taxa..2...i..1.7..22192	100	98	98	98	98	98	98	ASV_22194
new_taxa..2...i..1.7..22193	100	96	96	96	96	86	86	ASV_22195
new_taxa..2...i..1.7..22194	100	100	100	100	100	98	33	ASV_22196
new_taxa..2...i..1.7..22195	100	98	97	97	97	53	45	ASV_22197
new_taxa..2...i..1.7..22196	100	100	100	59	59	59	59	ASV_22198
new_taxa..2...i..1.7..22197	100	100	100	100	100	76	76	ASV_22199
new_taxa..2...i..1.7..22198	98	88	85	85	85	85	85	ASV_22200
new_taxa..2...i..1.7..22199	100	84	81	81	81	81	81	ASV_22201
